===
"0.0","0.25","0.65234375","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.11764705882352941","0.23529411764705882","0.11764705882352941","0.23529411764705882","0.0","0.0","0.0","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.0","0.0","0.0","0.23529411764705882","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.7058823529411765","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.058823529411764705","0.058823529411764705","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.058823529411764705","0.058823529411764705","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0"
"0.0","0.25","0.65234375","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.11764705882352941","0.23529411764705882","0.11764705882352941","0.23529411764705882","0.0","0.0","0.0","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.0","0.0","0.0","0.23529411764705882","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.7058823529411765","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.058823529411764705","0.058823529411764705","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.058823529411764705","0.058823529411764705","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0"
"0.0","0.0","0.65234375","0.0","0.0","0.0","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.0","0.0","0.0","0.11764705882352941","0.23529411764705882","0.11764705882352941","0.23529411764705882","0.0","0.0","0.0","0.0","0.0","0.058823529411764705","0.058823529411764705","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.058823529411764705","0.058823529411764705","0.7058823529411765","0.0","0.0","0.23529411764705882","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.058823529411764705","0.058823529411764705","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.058823529411764705","0.058823529411764705","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0"
"0.0","0.0","0.58984375","0.0","0.0","0.0","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.0","0.0","0.0","0.11764705882352941","0.23529411764705882","0.11764705882352941","0.23529411764705882","0.0","0.0","0.0","0.0","0.0","0.058823529411764705","0.058823529411764705","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.058823529411764705","0.058823529411764705","0.7058823529411765","0.0","0.0","0.23529411764705882","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.058823529411764705","0.058823529411764705","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.058823529411764705","0.058823529411764705","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0"
"0.0","0.0","0.58984375","0.0","0.0","0.0","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.0","0.0","0.0","0.11764705882352941","0.23529411764705882","0.11764705882352941","0.23529411764705882","0.0","0.0","0.0","0.0","0.0","0.058823529411764705","0.058823529411764705","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.058823529411764705","0.058823529411764705","0.7058823529411765","0.0","0.0","0.23529411764705882","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.058823529411764705","0.058823529411764705","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.058823529411764705","0.058823529411764705","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0"
"0.0","0.0","0.58984375","0.0","0.0","0.0","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.0","0.0","0.0","0.11764705882352941","0.23529411764705882","0.11764705882352941","0.23529411764705882","0.0","0.0","0.0","0.0","0.0","0.058823529411764705","0.058823529411764705","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.058823529411764705","0.058823529411764705","0.7058823529411765","0.0","0.0","0.23529411764705882","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.058823529411764705","0.058823529411764705","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.058823529411764705","0.058823529411764705","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0"
"0.0","0.0","0.58984375","0.0","0.0","0.0","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.0","0.0","0.0","0.11764705882352941","0.23529411764705882","0.11764705882352941","0.23529411764705882","0.0","0.0","0.0","0.0","0.0","0.058823529411764705","0.058823529411764705","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.058823529411764705","0.058823529411764705","0.7058823529411765","0.0","0.0","0.23529411764705882","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.058823529411764705","0.058823529411764705","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.058823529411764705","0.058823529411764705","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0"
"0.0","0.0","0.58984375","0.0","0.0","0.0","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.0","0.0","0.0","0.11764705882352941","0.23529411764705882","0.11764705882352941","0.23529411764705882","0.0","0.0","0.0","0.0","0.0","0.058823529411764705","0.058823529411764705","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.058823529411764705","0.058823529411764705","0.7058823529411765","0.0","0.0","0.23529411764705882","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.058823529411764705","0.058823529411764705","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.058823529411764705","0.058823529411764705","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0"
"0.0","0.0","0.58984375","0.0","0.0","0.0","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.0","0.0","0.0","0.11764705882352941","0.23529411764705882","0.11764705882352941","0.23529411764705882","0.0","0.0","0.0","0.0","0.0","0.058823529411764705","0.058823529411764705","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.058823529411764705","0.058823529411764705","0.0","0.0","0.0","0.23529411764705882","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.058823529411764705","0.058823529411764705","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.058823529411764705","0.058823529411764705","0.7058823529411765","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0"
"0.0","0.0","0.58984375","0.0","0.0","0.0","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.0","0.0","0.0","0.11764705882352941","0.23529411764705882","0.11764705882352941","0.23529411764705882","0.0","0.0","0.0","0.0","0.0","0.058823529411764705","0.058823529411764705","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.058823529411764705","0.058823529411764705","0.0","0.0","0.0","0.23529411764705882","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.058823529411764705","0.058823529411764705","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.058823529411764705","0.058823529411764705","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0"
"0.0","0.0","0.58984375","0.0","0.0","0.0","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.0","0.0","0.0","0.11764705882352941","0.23529411764705882","0.11764705882352941","0.23529411764705882","0.0","0.0","0.0","0.0","0.0","0.058823529411764705","0.058823529411764705","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.058823529411764705","0.058823529411764705","0.0","0.0","0.0","0.23529411764705882","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.058823529411764705","0.058823529411764705","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.058823529411764705","0.058823529411764705","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0"
"0.0","0.0","0.58984375","0.0","0.0","0.0","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.0","0.0","0.0","0.11764705882352941","0.23529411764705882","0.11764705882352941","0.23529411764705882","0.0","0.0","0.0","0.0","0.0","0.058823529411764705","0.058823529411764705","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.058823529411764705","0.058823529411764705","0.0","0.0","0.0","0.23529411764705882","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.058823529411764705","0.058823529411764705","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.058823529411764705","0.058823529411764705","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0"
"0.0","0.0","0.58984375","0.0","0.0","0.0","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.0","0.0","0.0","0.11764705882352941","0.23529411764705882","0.11764705882352941","0.23529411764705882","0.0","0.0","0.0","0.0","0.0","0.058823529411764705","0.058823529411764705","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.058823529411764705","0.058823529411764705","0.0","0.0","0.0","0.23529411764705882","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.058823529411764705","0.058823529411764705","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.058823529411764705","0.058823529411764705","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0"
"0.0","0.0","0.58984375","0.0","0.0","0.0","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.0","0.0","0.0","0.23529411764705882","0.11764705882352941","0.23529411764705882","0.0","0.0","0.0","0.0","0.0","0.0","0.058823529411764705","0.058823529411764705","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.058823529411764705","0.058823529411764705","0.0","0.0","0.0","0.11764705882352941","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.47058823529411764","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.058823529411764705","0.058823529411764705","0.0","0.0","0.0","0.23529411764705882","0.0","0.0","0.0","0.0","1.0","0.0"
"0.0","0.0","0.58984375","0.0","0.0","0.0","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.0","0.0","0.0","0.23529411764705882","0.11764705882352941","0.23529411764705882","0.0","0.0","0.0","0.0","0.0","0.0","0.058823529411764705","0.058823529411764705","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.058823529411764705","0.058823529411764705","0.0","0.0","0.0","0.11764705882352941","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.47058823529411764","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.058823529411764705","0.058823529411764705","0.0","0.0","0.0","0.23529411764705882","0.0","0.0","0.0","0.0","1.0","0.0"
"0.0","0.0","0.58984375","0.0","0.0","0.0","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.0","0.0","0.0","0.23529411764705882","0.11764705882352941","0.23529411764705882","0.0","0.0","0.0","0.0","0.0","0.0","0.058823529411764705","0.058823529411764705","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.058823529411764705","0.058823529411764705","0.0","0.0","0.0","0.11764705882352941","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.47058823529411764","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.058823529411764705","0.058823529411764705","0.0","0.0","0.0","0.23529411764705882","0.0","0.0","0.0","0.0","1.0","0.0"
"0.0","0.0","0.58984375","0.0","0.0","0.0","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.0","0.0","0.0","0.23529411764705882","0.11764705882352941","0.23529411764705882","0.0","0.0","0.0","0.0","0.0","0.0","0.058823529411764705","0.058823529411764705","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.058823529411764705","0.058823529411764705","0.0","0.0","0.0","0.11764705882352941","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.47058823529411764","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.058823529411764705","0.058823529411764705","0.0","0.0","0.0","0.23529411764705882","0.0","0.0","0.0","0.0","1.0","0.0"
"0.0","0.0","0.58984375","0.0","0.0","0.0","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.0","0.0","0.0","0.23529411764705882","0.11764705882352941","0.23529411764705882","0.0","0.0","0.0","0.0","0.0","0.0","0.058823529411764705","0.058823529411764705","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.058823529411764705","0.058823529411764705","0.0","0.0","0.0","0.11764705882352941","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.47058823529411764","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.058823529411764705","0.058823529411764705","0.0","0.0","0.0","0.23529411764705882","0.0","0.0","0.0","0.0","1.0","0.0"
"0.0","0.0","0.58984375","0.0","0.0","0.0","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.0","0.0","0.0","0.23529411764705882","0.11764705882352941","0.23529411764705882","0.0","0.0","0.0","0.0","0.0","0.0","0.058823529411764705","0.058823529411764705","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.058823529411764705","0.058823529411764705","0.0","0.0","0.0","0.11764705882352941","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.47058823529411764","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.058823529411764705","0.058823529411764705","0.0","0.0","0.0","0.23529411764705882","0.0","0.0","0.0","0.0","1.0","0.0"
"0.0","0.0","0.58984375","0.0","0.0","0.0","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.0","0.0","0.0","0.23529411764705882","0.11764705882352941","0.23529411764705882","0.0","0.0","0.0","0.0","0.0","0.0","0.058823529411764705","0.058823529411764705","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.058823529411764705","0.058823529411764705","0.0","0.0","0.0","0.11764705882352941","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.47058823529411764","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.058823529411764705","0.058823529411764705","0.0","0.0","0.0","0.23529411764705882","0.0","0.0","0.0","0.0","1.0","0.0"
"0.0","0.0","0.58984375","0.0","0.0","0.0","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.0","0.0","0.0","0.23529411764705882","0.11764705882352941","0.23529411764705882","0.0","0.0","0.0","0.0","0.0","0.0","0.058823529411764705","0.058823529411764705","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.058823529411764705","0.058823529411764705","0.0","0.0","0.0","0.11764705882352941","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.47058823529411764","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.058823529411764705","0.058823529411764705","0.0","0.0","0.0","0.23529411764705882","0.0","0.0","0.0","0.0","1.0","0.0"
"0.0","0.0","0.58984375","0.0","0.0","0.0","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.0","0.0","0.0","0.23529411764705882","0.11764705882352941","0.23529411764705882","0.0","0.0","0.0","0.0","0.0","0.0","0.058823529411764705","0.058823529411764705","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.058823529411764705","0.058823529411764705","0.0","0.0","0.0","0.11764705882352941","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.47058823529411764","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.058823529411764705","0.058823529411764705","0.0","0.0","0.0","0.23529411764705882","0.0","0.0","0.0","0.0","1.0","0.0"
"0.0","0.0","0.58984375","0.0","0.0","0.0","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.0","0.0","0.0","0.23529411764705882","0.11764705882352941","0.23529411764705882","0.0","0.0","0.0","0.0","0.0","0.0","0.058823529411764705","0.058823529411764705","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.058823529411764705","0.058823529411764705","0.0","0.0","0.0","0.11764705882352941","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.47058823529411764","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.058823529411764705","0.058823529411764705","0.0","0.0","0.0","0.23529411764705882","0.0","0.0","0.0","0.0","1.0","0.0"
"0.0","0.0","0.58984375","0.0","0.0","0.0","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.0","0.0","0.0","0.23529411764705882","0.11764705882352941","0.23529411764705882","0.0","0.0","0.0","0.0","0.0","0.0","0.058823529411764705","0.058823529411764705","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.058823529411764705","0.058823529411764705","0.0","0.0","0.0","0.11764705882352941","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.47058823529411764","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.058823529411764705","0.058823529411764705","0.0","0.0","0.0","0.23529411764705882","0.0","0.0","0.0","0.0","1.0","0.0"
"0.0","0.0","0.58984375","0.0","0.0","0.0","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.0","0.0","0.0","0.11764705882352941","0.23529411764705882","0.0","0.0","0.0","0.0","0.0","0.47058823529411764","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.058823529411764705","0.058823529411764705","0.0","0.0","0.0","0.23529411764705882","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.47058823529411764","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.058823529411764705","0.058823529411764705","0.0","0.0","0.0","0.11764705882352941","0.0","0.0","0.0","0.0","1.0","0.0"
"0.0","0.0","0.58984375","0.0","0.0","0.0","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.0","0.0","0.0","0.11764705882352941","0.23529411764705882","0.0","0.0","0.0","0.0","0.0","0.47058823529411764","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.058823529411764705","0.058823529411764705","0.0","0.0","0.0","0.23529411764705882","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.47058823529411764","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.058823529411764705","0.058823529411764705","0.0","0.0","0.0","0.11764705882352941","0.0","0.0","0.0","0.0","1.0","0.0"
"0.0","0.0","0.58984375","0.0","0.0","0.0","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.0","0.0","0.0","0.11764705882352941","0.23529411764705882","0.0","0.0","0.0","0.0","0.0","0.47058823529411764","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.058823529411764705","0.058823529411764705","0.0","0.0","0.0","0.23529411764705882","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.47058823529411764","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.058823529411764705","0.058823529411764705","0.0","0.0","0.0","0.11764705882352941","0.0","0.0","0.0","0.0","1.0","0.0"
"0.0","0.0","0.58984375","0.0","0.0","0.0","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.0","0.0","0.0","0.11764705882352941","0.23529411764705882","0.0","0.0","0.0","0.0","0.0","0.47058823529411764","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.058823529411764705","0.058823529411764705","0.0","0.0","0.0","0.23529411764705882","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.47058823529411764","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.058823529411764705","0.058823529411764705","0.0","0.0","0.0","0.11764705882352941","0.0","0.0","0.0","0.0","1.0","0.0"
"0.0","0.0","0.58984375","0.0","0.0","0.0","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.0","0.0","0.0","0.11764705882352941","0.23529411764705882","0.0","0.0","0.0","0.0","0.0","0.47058823529411764","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.058823529411764705","0.058823529411764705","0.0","0.0","0.0","0.23529411764705882","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.47058823529411764","0.058823529411764705","0.058823529411764705","0.058823529411764705","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.058823529411764705","0.058823529411764705","0.0","0.0","0.0","0.11764705882352941","0.0","0.0","0.0","0.0","1.0","0.0"
